scenario,receiver,alpha,eta,nu,latency,dead_time,jitter_deg,trials,errors,ber,helstrom_bound
23_Dark_Counts_1e-2,Opt_Kennedy,1.8,1.0,0.01,0.0,0.0,0.0,100000000,497313,0.00497313,5.88144145885483e-07
24_Dark_Counts_5e-2,Dolinar,0.1,1.0,0.05,0.0,0.0,0.0,100000000,40578310,0.4057831,0.4009917164479698
24_Dark_Counts_5e-2,Opt_Kennedy,0.1,1.0,0.05,0.0,0.0,0.0,100000000,41904789,0.41904789,0.4009917164479698
24_Dark_Counts_5e-2,Dolinar,0.1708333333333333,1.0,0.05,0.0,0.0,0.0,100000000,34197231,0.34197231,0.334033117602116
24_Dark_Counts_5e-2,Opt_Kennedy,0.1708333333333333,1.0,0.05,0.0,0.0,0.0,100000000,36329613,0.36329613,0.334033117602116
24_Dark_Counts_5e-2,Dolinar,0.2416666666666666,1.0,0.05,0.0,0.0,0.0,100000000,28253536,0.28253536,0.2717838894607052
24_Dark_Counts_5e-2,Opt_Kennedy,0.2416666666666666,1.0,0.05,0.0,0.0,0.0,100000000,31022189,0.31022189,0.2717838894607052
24_Dark_Counts_5e-2,Dolinar,0.3125,1.0,0.05,0.0,0.0,0.0,100000000,22872963,0.22872963,0.2156735354217483
24_Dark_Counts_5e-2,Opt_Kennedy,0.3125,1.0,0.05,0.0,0.0,0.0,100000000,26082763,0.26082763,0.2156735354217483
24_Dark_Counts_5e-2,Dolinar,0.3833333333333333,1.0,0.05,0.0,0.0,0.0,100000000,18139870,0.1813987,0.1666685181642737
24_Dark_Counts_5e-2,Opt_Kennedy,0.3833333333333333,1.0,0.05,0.0,0.0,0.0,100000000,21577210,0.2157721,0.1666685181642737
24_Dark_Counts_5e-2,Dolinar,0.4541666666666666,1.0,0.05,0.0,0.0,0.0,100000000,14112576,0.14112576,0.1252349270996688
24_Dark_Counts_5e-2,Opt_Kennedy,0.4541666666666666,1.0,0.05,0.0,0.0,0.0,100000000,17574326,0.17574326,0.1252349270996688
24_Dark_Counts_5e-2,Dolinar,0.525,1.0,0.05,0.0,0.0,0.0,100000000,10776919,0.10776919,0.09135588385022
24_Dark_Counts_5e-2,Opt_Kennedy,0.525,1.0,0.05,0.0,0.0,0.0,100000000,14094229,0.14094229,0.09135588385022
24_Dark_Counts_5e-2,Dolinar,0.5958333333333333,1.0,0.05,0.0,0.0,0.0,100000000,8105066,0.08105066,0.0645970922766597
24_Dark_Counts_5e-2,Opt_Kennedy,0.5958333333333333,1.0,0.05,0.0,0.0,0.0,100000000,11158001,0.11158001,0.0645970922766597
24_Dark_Counts_5e-2,Dolinar,0.6666666666666666,1.0,0.05,0.0,0.0,0.0,100000000,6026428,0.06026428,0.0442076447015774
24_Dark_Counts_5e-2,Opt_Kennedy,0.6666666666666666,1.0,0.05,0.0,0.0,0.0,100000000,8758466,0.08758466,0.0442076447015774
24_Dark_Counts_5e-2,Dolinar,0.7374999999999999,1.0,0.05,0.0,0.0,0.0,100000000,4453435,0.04453435,0.0292392249664353
24_Dark_Counts_5e-2,Opt_Kennedy,0.7374999999999999,1.0,0.05,0.0,0.0,0.0,100000000,6853186,0.06853186,0.0292392249664353
24_Dark_Counts_5e-2,Dolinar,0.8083333333333332,1.0,0.05,0.0,0.0,0.0,100000000,3301430,0.0330143,0.0186657817140447
24_Dark_Counts_5e-2,Opt_Kennedy,0.8083333333333332,1.0,0.05,0.0,0.0,0.0,100000000,5406413,0.05406413,0.0186657817140447
24_Dark_Counts_5e-2,Dolinar,0.8791666666666667,1.0,0.05,0.0,0.0,0.0,100000000,2468853,0.02468853,0.0114877244351074
24_Dark_Counts_5e-2,Opt_Kennedy,0.8791666666666667,1.0,0.05,0.0,0.0,0.0,100000000,4352736,0.04352736,0.0114877244351074
24_Dark_Counts_5e-2,Dolinar,0.95,1.0,0.05,0.0,0.0,0.0,100000000,1889446,0.01889446,0.0068093286735723
24_Dark_Counts_5e-2,Opt_Kennedy,0.95,1.0,0.05,0.0,0.0,0.0,100000000,3615446,0.03615446,0.0068093286735723
24_Dark_Counts_5e-2,Dolinar,1.0208333333333333,1.0,0.05,0.0,0.0,0.0,100000000,1482973,0.01482973,0.0038843281395801
24_Dark_Counts_5e-2,Opt_Kennedy,1.0208333333333333,1.0,0.05,0.0,0.0,0.0,100000000,3130787,0.03130787,0.0038843281395801
24_Dark_Counts_5e-2,Dolinar,1.0916666666666668,1.0,0.05,0.0,0.0,0.0,100000000,1200036,0.01200036,0.002131124707823
24_Dark_Counts_5e-2,Opt_Kennedy,1.0916666666666668,1.0,0.05,0.0,0.0,0.0,100000000,2828885,0.02828885,0.002131124707823
24_Dark_Counts_5e-2,Dolinar,1.1625,1.0,0.05,0.0,0.0,0.0,100000000,1000425,0.01000425,0.001124075168671
24_Dark_Counts_5e-2,Opt_Kennedy,1.1625,1.0,0.05,0.0,0.0,0.0,100000000,2646710,0.0264671,0.001124075168671
24_Dark_Counts_5e-2,Dolinar,1.2333333333333334,1.0,0.05,0.0,0.0,0.0,100000000,857233,0.00857233,0.0005698320948016
24_Dark_Counts_5e-2,Opt_Kennedy,1.2333333333333334,1.0,0.05,0.0,0.0,0.0,100000000,2543839,0.02543839,0.0005698320948016
24_Dark_Counts_5e-2,Dolinar,1.3041666666666667,1.0,0.05,0.0,0.0,0.0,100000000,749891,0.00749891,0.0002775749626994
24_Dark_Counts_5e-2,Opt_Kennedy,1.3041666666666667,1.0,0.05,0.0,0.0,0.0,100000000,2490317,0.02490317,0.0002775749626994
24_Dark_Counts_5e-2,Dolinar,1.375,1.0,0.05,0.0,0.0,0.0,100000000,665251,0.00665251,0.000129910547289
24_Dark_Counts_5e-2,Opt_Kennedy,1.375,1.0,0.05,0.0,0.0,0.0,100000000,2463393,0.02463393,0.000129910547289
24_Dark_Counts_5e-2,Dolinar,1.4458333333333333,1.0,0.05,0.0,0.0,0.0,100000000,599445,0.00599445,5.84130019065654e-05
24_Dark_Counts_5e-2,Opt_Kennedy,1.4458333333333333,1.0,0.05,0.0,0.0,0.0,100000000,2447034,0.02447034,5.84130019065654e-05
24_Dark_Counts_5e-2,Dolinar,1.5166666666666666,1.0,0.05,0.0,0.0,0.0,100000000,542488,0.00542488,2.5232436221322985e-05
24_Dark_Counts_5e-2,Opt_Kennedy,1.5166666666666666,1.0,0.05,0.0,0.0,0.0,100000000,2443178,0.02443178,2.5232436221322985e-05
24_Dark_Counts_5e-2,Dolinar,1.5875,1.0,0.05,0.0,0.0,0.0,100000000,494157,0.00494157,1.0470917661709043e-05
24_Dark_Counts_5e-2,Opt_Kennedy,1.5875,1.0,0.05,0.0,0.0,0.0,100000000,2439882,0.02439882,1.0470917661709043e-05
24_Dark_Counts_5e-2,Dolinar,1.6583333333333334,1.0,0.05,0.0,0.0,0.0,100000000,453884,0.00453884,4.174282942914775e-06
24_Dark_Counts_5e-2,Opt_Kennedy,1.6583333333333334,1.0,0.05,0.0,0.0,0.0,100000000,2439052,0.02439052,4.174282942914775e-06
24_Dark_Counts_5e-2,Dolinar,1.7291666666666667,1.0,0.05,0.0,0.0,0.0,100000000,417229,0.00417229,1.5986321398875347e-06
24_Dark_Counts_5e-2,Opt_Kennedy,1.7291666666666667,1.0,0.05,0.0,0.0,0.0,100000000,2435871,0.02435871,1.5986321398875347e-06
24_Dark_Counts_5e-2,Dolinar,1.8,1.0,0.05,0.0,0.0,0.0,100000000,385251,0.00385251,5.88144145885483e-07
24_Dark_Counts_5e-2,Opt_Kennedy,1.8,1.0,0.05,0.0,0.0,0.0,100000000,2438774,0.02438774,5.88144145885483e-07
25_Dead_Time_0.5pct,Dolinar,0.1,1.0,0.0,0.0,0.005,0.0,100000000,40137493,0.40137493,0.4009917164479698
25_Dead_Time_0.5pct,Opt_Kennedy,0.1,1.0,0.0,0.0,0.005,0.0,100000000,41480408,0.41480408,0.4009917164479698
25_Dead_Time_0.5pct,Dolinar,0.1708333333333333,1.0,0.0,0.0,0.005,0.0,100000000,33454092,0.33454092,0.334033117602116
25_Dead_Time_0.5pct,Opt_Kennedy,0.1708333333333333,1.0,0.0,0.0,0.005,0.0,100000000,35624167,0.35624167,0.334033117602116
25_Dead_Time_0.5pct,Dolinar,0.2416666666666666,1.0,0.0,0.0,0.005,0.0,100000000,27260550,0.2726055,0.2717838894607052
25_Dead_Time_0.5pct,Opt_Kennedy,0.2416666666666666,1.0,0.0,0.0,0.005,0.0,100000000,30054869,0.30054869,0.2717838894607052
25_Dead_Time_0.5pct,Dolinar,0.3125,1.0,0.0,0.0,0.005,0.0,100000000,21653396,0.21653396,0.2156735354217483
25_Dead_Time_0.5pct,Opt_Kennedy,0.3125,1.0,0.0,0.0,0.005,0.0,100000000,24859914,0.24859914,0.2156735354217483
25_Dead_Time_0.5pct,Dolinar,0.3833333333333333,1.0,0.0,0.0,0.005,0.0,100000000,16757304,0.16757304,0.1666685181642737
25_Dead_Time_0.5pct,Opt_Kennedy,0.3833333333333333,1.0,0.0,0.0,0.005,0.0,100000000,20129765,0.20129765,0.1666685181642737
25_Dead_Time_0.5pct,Dolinar,0.4541666666666666,1.0,0.0,0.0,0.005,0.0,100000000,12615586,0.12615586,0.1252349270996688
25_Dead_Time_0.5pct,Opt_Kennedy,0.4541666666666666,1.0,0.0,0.0,0.005,0.0,100000000,15911727,0.15911727,0.1252349270996688
25_Dead_Time_0.5pct,Dolinar,0.525,1.0,0.0,0.0,0.005,0.0,100000000,9219928,0.09219928,0.09135588385022
25_Dead_Time_0.5pct,Opt_Kennedy,0.525,1.0,0.0,0.0,0.005,0.0,100000000,12254356,0.12254356,0.09135588385022
25_Dead_Time_0.5pct,Dolinar,0.5958333333333333,1.0,0.0,0.0,0.005,0.0,100000000,6527535,0.06527535,0.0645970922766597
25_Dead_Time_0.5pct,Opt_Kennedy,0.5958333333333333,1.0,0.0,0.0,0.005,0.0,100000000,9168546,0.09168546,0.0645970922766597
25_Dead_Time_0.5pct,Dolinar,0.6666666666666666,1.0,0.0,0.0,0.005,0.0,100000000,4478018,0.04478018,0.0442076447015774
25_Dead_Time_0.5pct,Opt_Kennedy,0.6666666666666666,1.0,0.0,0.0,0.005,0.0,100000000,6638414,0.06638414,0.0442076447015774
25_Dead_Time_0.5pct,Dolinar,0.7374999999999999,1.0,0.0,0.0,0.005,0.0,100000000,2968801,0.02968801,0.0292392249664353
25_Dead_Time_0.5pct,Opt_Kennedy,0.7374999999999999,1.0,0.0,0.0,0.005,0.0,100000000,4637036,0.04637036,0.0292392249664353
25_Dead_Time_0.5pct,Dolinar,0.8083333333333332,1.0,0.0,0.0,0.005,0.0,100000000,1902240,0.0190224,0.0186657817140447
25_Dead_Time_0.5pct,Opt_Kennedy,0.8083333333333332,1.0,0.0,0.0,0.005,0.0,100000000,3119334,0.03119334,0.0186657817140447
25_Dead_Time_0.5pct,Dolinar,0.8791666666666667,1.0,0.0,0.0,0.005,0.0,100000000,1173993,0.01173993,0.0114877244351074
25_Dead_Time_0.5pct,Opt_Kennedy,0.8791666666666667,1.0,0.0,0.0,0.005,0.0,100000000,2010852,0.02010852,0.0114877244351074
25_Dead_Time_0.5pct,Dolinar,0.95,1.0,0.0,0.0,0.005,0.0,100000000,696634,0.00696634,0.0068093286735723
25_Dead_Time_0.5pct,Opt_Kennedy,0.95,1.0,0.0,0.0,0.005,0.0,100000000,1236119,0.01236119,0.0068093286735723
25_Dead_Time_0.5pct,Dolinar,1.0208333333333333,1.0,0.0,0.0,0.005,0.0,100000000,397985,0.00397985,0.0038843281395801
25_Dead_Time_0.5pct,Opt_Kennedy,1.0208333333333333,1.0,0.0,0.0,0.005,0.0,100000000,728492,0.00728492,0.0038843281395801
25_Dead_Time_0.5pct,Dolinar,1.0916666666666668,1.0,0.0,0.0,0.005,0.0,100000000,219029,0.00219029,0.002131124707823
25_Dead_Time_0.5pct,Opt_Kennedy,1.0916666666666668,1.0,0.0,0.0,0.005,0.0,100000000,410032,0.00410032,0.002131124707823
25_Dead_Time_0.5pct,Dolinar,1.1625,1.0,0.0,0.0,0.005,0.0,100000000,115564,0.00115564,0.001124075168671
25_Dead_Time_0.5pct,Opt_Kennedy,1.1625,1.0,0.0,0.0,0.005,0.0,100000000,219225,0.00219225,0.001124075168671
25_Dead_Time_0.5pct,Dolinar,1.2333333333333334,1.0,0.0,0.0,0.005,0.0,100000000,59036,0.00059036,0.0005698320948016
25_Dead_Time_0.5pct,Opt_Kennedy,1.2333333333333334,1.0,0.0,0.0,0.005,0.0,100000000,112481,0.00112481,0.0005698320948016
25_Dead_Time_0.5pct,Dolinar,1.3041666666666667,1.0,0.0,0.0,0.005,0.0,100000000,28682,0.00028682,0.0002775749626994
25_Dead_Time_0.5pct,Opt_Kennedy,1.3041666666666667,1.0,0.0,0.0,0.005,0.0,100000000,54928,0.00054928,0.0002775749626994
25_Dead_Time_0.5pct,Dolinar,1.375,1.0,0.0,0.0,0.005,0.0,100000000,13500,0.000135,0.000129910547289
25_Dead_Time_0.5pct,Opt_Kennedy,1.375,1.0,0.0,0.0,0.005,0.0,100000000,25760,0.0002576,0.000129910547289
25_Dead_Time_0.5pct,Dolinar,1.4458333333333333,1.0,0.0,0.0,0.005,0.0,100000000,5991,5.991e-05,5.84130019065654e-05
25_Dead_Time_0.5pct,Opt_Kennedy,1.4458333333333333,1.0,0.0,0.0,0.005,0.0,100000000,11600,0.000116,5.84130019065654e-05
25_Dead_Time_0.5pct,Dolinar,1.5166666666666666,1.0,0.0,0.0,0.005,0.0,100000000,2641,2.641e-05,2.5232436221322985e-05
25_Dead_Time_0.5pct,Opt_Kennedy,1.5166666666666666,1.0,0.0,0.0,0.005,0.0,100000000,4964,4.964e-05,2.5232436221322985e-05
25_Dead_Time_0.5pct,Dolinar,1.5875,1.0,0.0,0.0,0.005,0.0,100000000,1116,1.116e-05,1.0470917661709043e-05
25_Dead_Time_0.5pct,Opt_Kennedy,1.5875,1.0,0.0,0.0,0.005,0.0,100000000,2108,2.108e-05,1.0470917661709043e-05
25_Dead_Time_0.5pct,Dolinar,1.6583333333333334,1.0,0.0,0.0,0.005,0.0,100000000,438,4.38e-06,4.174282942914775e-06
25_Dead_Time_0.5pct,Opt_Kennedy,1.6583333333333334,1.0,0.0,0.0,0.005,0.0,100000000,849,8.49e-06,4.174282942914775e-06
25_Dead_Time_0.5pct,Dolinar,1.7291666666666667,1.0,0.0,0.0,0.005,0.0,100000000,157,1.57e-06,1.5986321398875347e-06
25_Dead_Time_0.5pct,Opt_Kennedy,1.7291666666666667,1.0,0.0,0.0,0.005,0.0,100000000,331,3.31e-06,1.5986321398875347e-06
25_Dead_Time_0.5pct,Dolinar,1.8,1.0,0.0,0.0,0.005,0.0,100000000,72,7.2e-07,5.88144145885483e-07
25_Dead_Time_0.5pct,Opt_Kennedy,1.8,1.0,0.0,0.0,0.005,0.0,100000000,114,1.14e-06,5.88144145885483e-07
26_Dead_Time_1.0pct,Dolinar,0.1,1.0,0.0,0.0,0.01,0.0,100000000,40178221,0.40178221,0.4009917164479698
26_Dead_Time_1.0pct,Opt_Kennedy,0.1,1.0,0.0,0.0,0.01,0.0,100000000,41481134,0.41481134,0.4009917164479698
26_Dead_Time_1.0pct,Dolinar,0.1708333333333333,1.0,0.0,0.0,0.01,0.0,100000000,33531085,0.33531085,0.334033117602116
26_Dead_Time_1.0pct,Opt_Kennedy,0.1708333333333333,1.0,0.0,0.0,0.01,0.0,100000000,35630355,0.35630355,0.334033117602116
26_Dead_Time_1.0pct,Dolinar,0.2416666666666666,1.0,0.0,0.0,0.01,0.0,100000000,27342986,0.27342986,0.2717838894607052
26_Dead_Time_1.0pct,Opt_Kennedy,0.2416666666666666,1.0,0.0,0.0,0.01,0.0,100000000,30055031,0.30055031,0.2717838894607052
26_Dead_Time_1.0pct,Dolinar,0.3125,1.0,0.0,0.0,0.01,0.0,100000000,21745882,0.21745882,0.2156735354217483
26_Dead_Time_1.0pct,Opt_Kennedy,0.3125,1.0,0.0,0.0,0.01,0.0,100000000,24868508,0.24868508,0.2156735354217483
26_Dead_Time_1.0pct,Dolinar,0.3833333333333333,1.0,0.0,0.0,0.01,0.0,100000000,16853936,0.16853936,0.1666685181642737
26_Dead_Time_1.0pct,Opt_Kennedy,0.3833333333333333,1.0,0.0,0.0,0.01,0.0,100000000,20129020,0.2012902,0.1666685181642737
26_Dead_Time_1.0pct,Dolinar,0.4541666666666666,1.0,0.0,0.0,0.01,0.0,100000000,12705309,0.12705309,0.1252349270996688
26_Dead_Time_1.0pct,Opt_Kennedy,0.4541666666666666,1.0,0.0,0.0,0.01,0.0,100000000,15910078,0.15910078,0.1252349270996688
26_Dead_Time_1.0pct,Dolinar,0.525,1.0,0.0,0.0,0.01,0.0,100000000,9296548,0.09296548,0.09135588385022
26_Dead_Time_1.0pct,Opt_Kennedy,0.525,1.0,0.0,0.0,0.01,0.0,100000000,12251979,0.12251979,0.09135588385022
26_Dead_Time_1.0pct,Dolinar,0.5958333333333333,1.0,0.0,0.0,0.01,0.0,100000000,6605168,0.06605168,0.0645970922766597
26_Dead_Time_1.0pct,Opt_Kennedy,0.5958333333333333,1.0,0.0,0.0,0.01,0.0,100000000,9167117,0.09167117,0.0645970922766597
26_Dead_Time_1.0pct,Dolinar,0.6666666666666666,1.0,0.0,0.0,0.01,0.0,100000000,4536565,0.04536565,0.0442076447015774
26_Dead_Time_1.0pct,Opt_Kennedy,0.6666666666666666,1.0,0.0,0.0,0.01,0.0,100000000,6637885,0.06637885,0.0442076447015774
26_Dead_Time_1.0pct,Dolinar,0.7374999999999999,1.0,0.0,0.0,0.01,0.0,100000000,3016367,0.03016367,0.0292392249664353
26_Dead_Time_1.0pct,Opt_Kennedy,0.7374999999999999,1.0,0.0,0.0,0.01,0.0,100000000,4644646,0.04644646,0.0292392249664353
26_Dead_Time_1.0pct,Dolinar,0.8083333333333332,1.0,0.0,0.0,0.01,0.0,100000000,1933715,0.01933715,0.0186657817140447
26_Dead_Time_1.0pct,Opt_Kennedy,0.8083333333333332,1.0,0.0,0.0,0.01,0.0,100000000,3117829,0.03117829,0.0186657817140447
26_Dead_Time_1.0pct,Dolinar,0.8791666666666667,1.0,0.0,0.0,0.01,0.0,100000000,1197026,0.01197026,0.0114877244351074
26_Dead_Time_1.0pct,Opt_Kennedy,0.8791666666666667,1.0,0.0,0.0,0.01,0.0,100000000,2009970,0.0200997,0.0114877244351074
26_Dead_Time_1.0pct,Dolinar,0.95,1.0,0.0,0.0,0.01,0.0,100000000,713347,0.00713347,0.0068093286735723
26_Dead_Time_1.0pct,Opt_Kennedy,0.95,1.0,0.0,0.0,0.01,0.0,100000000,1239210,0.0123921,0.0068093286735723
26_Dead_Time_1.0pct,Dolinar,1.0208333333333333,1.0,0.0,0.0,0.01,0.0,100000000,410438,0.00410438,0.0038843281395801
26_Dead_Time_1.0pct,Opt_Kennedy,1.0208333333333333,1.0,0.0,0.0,0.01,0.0,100000000,728651,0.00728651,0.0038843281395801
26_Dead_Time_1.0pct,Dolinar,1.0916666666666668,1.0,0.0,0.0,0.01,0.0,100000000,225490,0.0022549,0.002131124707823
26_Dead_Time_1.0pct,Opt_Kennedy,1.0916666666666668,1.0,0.0,0.0,0.01,0.0,100000000,408515,0.00408515,0.002131124707823
26_Dead_Time_1.0pct,Dolinar,1.1625,1.0,0.0,0.0,0.01,0.0,100000000,119672,0.00119672,0.001124075168671
26_Dead_Time_1.0pct,Opt_Kennedy,1.1625,1.0,0.0,0.0,0.01,0.0,100000000,219492,0.00219492,0.001124075168671
26_Dead_Time_1.0pct,Dolinar,1.2333333333333334,1.0,0.0,0.0,0.01,0.0,100000000,60622,0.00060622,0.0005698320948016
26_Dead_Time_1.0pct,Opt_Kennedy,1.2333333333333334,1.0,0.0,0.0,0.01,0.0,100000000,112490,0.0011249,0.0005698320948016
26_Dead_Time_1.0pct,Dolinar,1.3041666666666667,1.0,0.0,0.0,0.01,0.0,100000000,30122,0.00030122,0.0002775749626994
26_Dead_Time_1.0pct,Opt_Kennedy,1.3041666666666667,1.0,0.0,0.0,0.01,0.0,100000000,55622,0.00055622,0.0002775749626994
26_Dead_Time_1.0pct,Dolinar,1.375,1.0,0.0,0.0,0.01,0.0,100000000,13945,0.00013945,0.000129910547289
26_Dead_Time_1.0pct,Opt_Kennedy,1.375,1.0,0.0,0.0,0.01,0.0,100000000,25761,0.00025761,0.000129910547289
26_Dead_Time_1.0pct,Dolinar,1.4458333333333333,1.0,0.0,0.0,0.01,0.0,100000000,6411,6.411e-05,5.84130019065654e-05
26_Dead_Time_1.0pct,Opt_Kennedy,1.4458333333333333,1.0,0.0,0.0,0.01,0.0,100000000,11754,0.00011754,5.84130019065654e-05
26_Dead_Time_1.0pct,Dolinar,1.5166666666666666,1.0,0.0,0.0,0.01,0.0,100000000,2869,2.869e-05,2.5232436221322985e-05
26_Dead_Time_1.0pct,Opt_Kennedy,1.5166666666666666,1.0,0.0,0.0,0.01,0.0,100000000,5050,5.05e-05,2.5232436221322985e-05
26_Dead_Time_1.0pct,Dolinar,1.5875,1.0,0.0,0.0,0.01,0.0,100000000,1211,1.211e-05,1.0470917661709043e-05
26_Dead_Time_1.0pct,Opt_Kennedy,1.5875,1.0,0.0,0.0,0.01,0.0,100000000,2109,2.109e-05,1.0470917661709043e-05
26_Dead_Time_1.0pct,Dolinar,1.6583333333333334,1.0,0.0,0.0,0.01,0.0,100000000,459,4.59e-06,4.174282942914775e-06
26_Dead_Time_1.0pct,Opt_Kennedy,1.6583333333333334,1.0,0.0,0.0,0.01,0.0,100000000,880,8.8e-06,4.174282942914775e-06
26_Dead_Time_1.0pct,Dolinar,1.7291666666666667,1.0,0.0,0.0,0.01,0.0,100000000,177,1.77e-06,1.5986321398875347e-06
26_Dead_Time_1.0pct,Opt_Kennedy,1.7291666666666667,1.0,0.0,0.0,0.01,0.0,100000000,333,3.33e-06,1.5986321398875347e-06
26_Dead_Time_1.0pct,Dolinar,1.8,1.0,0.0,0.0,0.01,0.0,100000000,69,6.9e-07,5.88144145885483e-07
26_Dead_Time_1.0pct,Opt_Kennedy,1.8,1.0,0.0,0.0,0.01,0.0,100000000,97,9.7e-07,5.88144145885483e-07
27_Dead_Time_2.0pct,Dolinar,0.1,1.0,0.0,0.0,0.02,0.0,100000000,40254999,0.40254999,0.4009917164479698
27_Dead_Time_2.0pct,Opt_Kennedy,0.1,1.0,0.0,0.0,0.02,0.0,100000000,41480241,0.41480241,0.4009917164479698
27_Dead_Time_2.0pct,Dolinar,0.1708333333333333,1.0,0.0,0.0,0.02,0.0,100000000,33653510,0.3365351,0.334033117602116
27_Dead_Time_2.0pct,Opt_Kennedy,0.1708333333333333,1.0,0.0,0.0,0.02,0.0,100000000,35620873,0.35620873,0.334033117602116
27_Dead_Time_2.0pct,Dolinar,0.2416666666666666,1.0,0.0,0.0,0.02,0.0,100000000,27495277,0.27495277,0.2717838894607052
27_Dead_Time_2.0pct,Opt_Kennedy,0.2416666666666666,1.0,0.0,0.0,0.02,0.0,100000000,30056135,0.30056135,0.2717838894607052
27_Dead_Time_2.0pct,Dolinar,0.3125,1.0,0.0,0.0,0.02,0.0,100000000,21919222,0.21919222,0.2156735354217483
27_Dead_Time_2.0pct,Opt_Kennedy,0.3125,1.0,0.0,0.0,0.02,0.0,100000000,24862995,0.24862995,0.2156735354217483
27_Dead_Time_2.0pct,Dolinar,0.3833333333333333,1.0,0.0,0.0,0.02,0.0,100000000,17038604,0.17038604,0.1666685181642737
27_Dead_Time_2.0pct,Opt_Kennedy,0.3833333333333333,1.0,0.0,0.0,0.02,0.0,100000000,20134206,0.20134206,0.1666685181642737
27_Dead_Time_2.0pct,Dolinar,0.4541666666666666,1.0,0.0,0.0,0.02,0.0,100000000,12888355,0.12888355,0.1252349270996688
27_Dead_Time_2.0pct,Opt_Kennedy,0.4541666666666666,1.0,0.0,0.0,0.02,0.0,100000000,15915051,0.15915051,0.1252349270996688
27_Dead_Time_2.0pct,Dolinar,0.525,1.0,0.0,0.0,0.02,0.0,100000000,9467873,0.09467873,0.09135588385022
27_Dead_Time_2.0pct,Opt_Kennedy,0.525,1.0,0.0,0.0,0.02,0.0,100000000,12259222,0.12259222,0.09135588385022
27_Dead_Time_2.0pct,Dolinar,0.5958333333333333,1.0,0.0,0.0,0.02,0.0,100000000,6750211,0.06750211,0.0645970922766597
27_Dead_Time_2.0pct,Opt_Kennedy,0.5958333333333333,1.0,0.0,0.0,0.02,0.0,100000000,9165580,0.0916558,0.0645970922766597
27_Dead_Time_2.0pct,Dolinar,0.6666666666666666,1.0,0.0,0.0,0.02,0.0,100000000,4656613,0.04656613,0.0442076447015774
27_Dead_Time_2.0pct,Opt_Kennedy,0.6666666666666666,1.0,0.0,0.0,0.02,0.0,100000000,6641396,0.06641396,0.0442076447015774
27_Dead_Time_2.0pct,Dolinar,0.7374999999999999,1.0,0.0,0.0,0.02,0.0,100000000,3106724,0.03106724,0.0292392249664353
27_Dead_Time_2.0pct,Opt_Kennedy,0.7374999999999999,1.0,0.0,0.0,0.02,0.0,100000000,4643047,0.04643047,0.0292392249664353
27_Dead_Time_2.0pct,Dolinar,0.8083333333333332,1.0,0.0,0.0,0.02,0.0,100000000,2004216,0.02004216,0.0186657817140447
27_Dead_Time_2.0pct,Opt_Kennedy,0.8083333333333332,1.0,0.0,0.0,0.02,0.0,100000000,3121865,0.03121865,0.0186657817140447
27_Dead_Time_2.0pct,Dolinar,0.8791666666666667,1.0,0.0,0.0,0.02,0.0,100000000,1244623,0.01244623,0.0114877244351074
27_Dead_Time_2.0pct,Opt_Kennedy,0.8791666666666667,1.0,0.0,0.0,0.02,0.0,100000000,2011683,0.02011683,0.0114877244351074
27_Dead_Time_2.0pct,Dolinar,0.95,1.0,0.0,0.0,0.02,0.0,100000000,746808,0.00746808,0.0068093286735723
27_Dead_Time_2.0pct,Opt_Kennedy,0.95,1.0,0.0,0.0,0.02,0.0,100000000,1238999,0.01238999,0.0068093286735723
27_Dead_Time_2.0pct,Dolinar,1.0208333333333333,1.0,0.0,0.0,0.02,0.0,100000000,430928,0.00430928,0.0038843281395801
27_Dead_Time_2.0pct,Opt_Kennedy,1.0208333333333333,1.0,0.0,0.0,0.02,0.0,100000000,729284,0.00729284,0.0038843281395801
27_Dead_Time_2.0pct,Dolinar,1.0916666666666668,1.0,0.0,0.0,0.02,0.0,100000000,239712,0.00239712,0.002131124707823
27_Dead_Time_2.0pct,Opt_Kennedy,1.0916666666666668,1.0,0.0,0.0,0.02,0.0,100000000,408512,0.00408512,0.002131124707823
27_Dead_Time_2.0pct,Dolinar,1.1625,1.0,0.0,0.0,0.02,0.0,100000000,127863,0.00127863,0.001124075168671
27_Dead_Time_2.0pct,Opt_Kennedy,1.1625,1.0,0.0,0.0,0.02,0.0,100000000,218837,0.00218837,0.001124075168671
27_Dead_Time_2.0pct,Dolinar,1.2333333333333334,1.0,0.0,0.0,0.02,0.0,100000000,65993,0.00065993,0.0005698320948016
27_Dead_Time_2.0pct,Opt_Kennedy,1.2333333333333334,1.0,0.0,0.0,0.02,0.0,100000000,112327,0.00112327,0.0005698320948016
27_Dead_Time_2.0pct,Dolinar,1.3041666666666667,1.0,0.0,0.0,0.02,0.0,100000000,32350,0.0003235,0.0002775749626994
27_Dead_Time_2.0pct,Opt_Kennedy,1.3041666666666667,1.0,0.0,0.0,0.02,0.0,100000000,54578,0.00054578,0.0002775749626994
27_Dead_Time_2.0pct,Dolinar,1.375,1.0,0.0,0.0,0.02,0.0,100000000,15656,0.00015656,0.000129910547289
27_Dead_Time_2.0pct,Opt_Kennedy,1.375,1.0,0.0,0.0,0.02,0.0,100000000,25702,0.00025702,0.000129910547289
